sentence	label	encoded_label
in the past, my heartbeat has returned to normal when i read a magazine, practiced slow breathing, did thought records, or thought in less catastrophic ways.	non-distorted	0
therapy can be effective in improving mental health and well-being.	non-distorted	0
learning new things can be challenging, but i can break it down into smaller, manageable steps.	non-distorted	0
everyone has strengths and weaknesses, and i am focusing on my strengths to achieve my goals.	non-distorted	0
while it's difficult to trust others after being hurt, there are still people out there worth trusting and building relationships with.	non-distorted	0
i have tried hard and although i have not achieved everything o have wanted. i have lived my life knowing i did my best, and unique and special in my own way.	non-distorted	0
my boss should be able to appreciate my work performance and if he cares about gossip, he will approach me about it and i'll be able to explain myself. .	non-distorted	0
other people wouldn't be likely to notice. anyone who does notice has probably been in a similar situation before. you may not even blush or stutter.	non-distorted	0
there are many reasons why college is not a good choice at earlier times, so you should not feel bad about making that choice in the past.	non-distorted	0
i am trying to find an excuse not to go to this party as i am just dreaming of staying home under my blanket watching netflix.	non-distorted	0
