sentence	label	encoded_label
i wouldn't say that i'm depressed or have a mental illness that would make me hurt myself, but i just want a professional opinion on this because i regret cutting myself since someone is bound to see the scar at some point or another.	distorted	1
"i didn't mean to upset you,"" i still feel irritated and upset like nothing has changed, like he didn't apologize."	distorted	1
we hadn't spoken for 2 months before he killed himself, we were in a huge fight when it happened.	distorted	1
i don't know what to do because some of the arguments that we have are emotional, and i just leave because i don't want him to see me cry.	distorted	1
i am considered very successful and famous, i have millions of ideas and want to achieve it all, but i think of death and dying everyday.	distorted	1
i feel that something wrong with my hormones, because i just feel too much.	distorted	1
would i hurt my girlfriend if i ever had one? am i prey or predator? i guess i'm a psychpath and that's why they all used me.	distorted	1
he later said that he overreacted and should have considered my feelings more.	distorted	1
"why does he run from me but give himself to other casual girls who never had to ""earn"" that from him? i know he is confused and i'm giving him space but i'm so tired of the confusion."	distorted	1
it feels like he's fighting as hard as he can to avoid letting go completely.	distorted	1
in my life i have talked to a lot of guys only took a few serious but never had a serious relationship with them and got my feelings hurt by them.	distorted	1
i should be worrying about school.	distorted	1
i don't consider myself depressed, but i feel so careless at times and life is just passing me by.	distorted	1
he has lied about where she lives, if i have to work late , you can bet he is going to meet her for drinks.	distorted	1
around march 14th or 15th of this year i was hospitalized because i was exhausted for no reason, i was drinking water but wasn't staying hydrated.	non-distorted	0
i started hurting myself because of thinking i have to punish myself for the things she had made me do.	distorted	1
i have very dark and depressing thoughts and i often miss school because i can't event make my self get out of bed.	distorted	1
i was in pain, and a little short with him, because i will not be dragged into despair while under so many other pressures that i must overcome.	distorted	1
